"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest_ind1","Brood_ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest_ind2","Brood_ind2","clutch_id_ind2"
"CO_38691","CO_83044",0.982,0.017,0.002,0.01,66437,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83044","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_38691","CO_83041",0.988,0.012,0,0.006,62953,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83041","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_38691","CO_83205",0.99,0.009,0,0.005,65885,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83205","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_38691","CO_83043",0.99,0.01,0,0.005,67390,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83043","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_38691","CO_83207",0.989,0.009,0.002,0.006,53900,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83207","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_38691","CO_83045",0.99,0.01,0,0.005,62160,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83045","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_38691","CO_83209",0.989,0.011,0,0.006,69221,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83209","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_38691","CO_83208",0.981,0.019,0,0.009,65418,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83208","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_38691","CO_83211",0.991,0.008,0.001,0.005,65919,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83211","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_38691","CO_83213",0.994,0.006,0,0.003,61425,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83213","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_38691","CO_83214",0.986,0.011,0.003,0.008,63376,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83214","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_38691","CO_83212",0.993,0.007,0,0.004,69272,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83212","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_38691","CO_83210",0.991,0.009,0,0.004,64190,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83210","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_38691","CO_83217",0.987,0.013,0,0.007,62338,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83217","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_38691","CO_83216",0.99,0.01,0,0.005,63967,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83216","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_38691","CO_83215",0.981,0.019,0,0.01,60552,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83215","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_38691","CO_83402",0.982,0.016,0.001,0.01,62127,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83402","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_38691","CO_83401",0.986,0.014,0,0.007,65331,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83401","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_38691","CO_83406",0.983,0.017,0,0.009,67083,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83406","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_38691","CO_83407",0.987,0.011,0.001,0.007,64420,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83407","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_38691","CO_83408",0.984,0.014,0.001,0.009,66684,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83408","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_38691","CO_83403",0.984,0.016,0,0.008,66410,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83403","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_38691","CO_83404",0.982,0.018,0,0.009,65662,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83404","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_38691","CO_83405",0.983,0.016,0,0.009,58718,"2811-38691","Cathys","mom","Cathys-02",2,"1","","2811-83405","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_38691","CO_E03",0.989,0.002,0.009,0.01,66675,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E03","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_38691","CO_E02",0.987,0.012,0.001,0.007,61823,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E02","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_38691","CO_E05",0.99,0.002,0.007,0.008,62666,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E05","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_38691","CO_E04",0.991,0.006,0.003,0.006,61362,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E04","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_38691","CO_E01",0.989,0.011,0,0.006,56837,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E01","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_38691","CO_E07",0.988,0.012,0,0.006,68847,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E07","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_38691","CO_E08",0.988,0.012,0,0.006,63303,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E08","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_38691","CO_E16",0.987,0.012,0.001,0.007,72987,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E16","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_38691","CO_E06",0.991,0.009,0,0.004,59123,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E06","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_38691","CO_E15",0.99,0.01,0,0.005,63274,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E15","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_38691","CO_E21",0.986,0.012,0.002,0.008,65493,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E21","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_38691","CO_E09",0.989,0.011,0,0.006,59098,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E09","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_38691","CO_E22",0.986,0.012,0.003,0.008,64960,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E22","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_38691","CO_E18",0.984,0.016,0,0.008,69785,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E18","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_38691","CO_E19",0.979,0.017,0.004,0.012,67360,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E19","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_38691","CO_E17",0.983,0.017,0.001,0.009,60651,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E17","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_38691","CO_E20",0.985,0.015,0,0.008,59112,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E20","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_38691","CO_E23",0.989,0.009,0.002,0.007,62110,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E23","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_38691","CO_E34",0.98,0.004,0.016,0.018,64949,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E34","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_38691","CO_E29",0.984,0.015,0,0.008,67843,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E29","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_38691","CO_E30",0.986,0.012,0.002,0.008,57798,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E30","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_38691","CO_E24",0.984,0.016,0,0.008,64279,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E24","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_38691","CO_E39",0.993,0.001,0.005,0.006,60051,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E39","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_38691","CO_E35",0.984,0.015,0.001,0.008,64962,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E35","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_38691","CO_E33",0.978,0.018,0.004,0.013,65869,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E33","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_38691","CO_E32",0.981,0.018,0,0.009,64479,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E32","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_38691","CO_E31",0.978,0.022,0,0.011,65099,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E31","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_38691","CO_E36",0.984,0.014,0.001,0.009,55844,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E36","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_38691","CO_E38",0.99,0.01,0.001,0.005,65630,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E38","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_38691","CO_E37",0.979,0.02,0.001,0.011,61945,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E37","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_38691","CO_E40",0.991,0.008,0,0.005,63783,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E40","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_38691","CO_E44",0.991,0.007,0.002,0.005,62114,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E44","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_38691","CO_E41",0.991,0.009,0.001,0.005,63996,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E41","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_38691","CO_E42",0.992,0.008,0,0.004,62015,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E42","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_38691","CO_E45",0.992,0.008,0,0.004,67193,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E45","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_38691","CO_E47",0.99,0.009,0.001,0.006,65365,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E47","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_38691","CO_E43",0.989,0.011,0,0.005,66428,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E43","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_38691","CO_E48",0.986,0.014,0,0.007,64974,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E48","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_38691","CO_E46",0.992,0.008,0,0.004,68015,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E46","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_38691","CO_E50",0.987,0.012,0.001,0.007,58067,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E50","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_38691","CO_E49",0.986,0.014,0,0.007,65437,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E49","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_38691","CO_E52",0.981,0.016,0.003,0.011,63844,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E52","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_38691","CO_E51",0.984,0.016,0,0.008,68178,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E51","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_38691","CO_E53",0.981,0.018,0.001,0.01,63429,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E53","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_38691","CO_E58",0.99,0.01,0,0.005,67666,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E58","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_38691","CO_E56",0.987,0.013,0.001,0.007,62591,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E56","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_38691","CO_E63",0.981,0.008,0.011,0.015,65840,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E63","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_38691","CO_E54",0.98,0.02,0,0.01,60730,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E54","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_38691","CO_E55",0.986,0.014,0,0.007,65120,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E55","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_38691","CO_E57",0.988,0.012,0,0.006,60466,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E57","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_38691","CO_E59",0.989,0.011,0,0.006,62889,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E59","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_38691","CO_E60",0.979,0.018,0.003,0.012,60809,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E60","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_38691","CO_E73",0.984,0.008,0.008,0.012,61259,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E73","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_38691","CO_E64",0.985,0.015,0,0.008,64202,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E64","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_38691","CO_E70",0.984,0.014,0.001,0.009,63580,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E70","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_38691","CO_E61",0.973,0.027,0,0.014,58314,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E61","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_38691","CO_E71",0.991,0.009,0,0.005,66691,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E71","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_38691","CO_E72",0.99,0.009,0,0.005,61316,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E72","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_38691","CO_E76",0.991,0.009,0.001,0.005,68913,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E76","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_38691","CO_E74",0.985,0.015,0.001,0.008,71570,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E74","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_38691","CO_E77",0.993,0.007,0,0.004,62781,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E77","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_38691","CO_E75",0.991,0.009,0,0.005,61861,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E75","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_38691","CO_E78",0.99,0.01,0,0.005,60814,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E78","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_38691","CO_E79",0.99,0.01,0,0.005,62451,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E79","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_38691","CO_E82",0.987,0.012,0.001,0.007,64786,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E82","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_38691","CO_E80",0.981,0.019,0,0.01,70799,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E80","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_38691","CO_E83",0.982,0.017,0.001,0.01,61462,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E83","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_38691","CO_E81",0.977,0.023,0,0.012,63269,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E81","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_38691","CO_E84",0.98,0.018,0.002,0.011,62860,"2811-38691","Cathys","mom","Cathys-02",2,"1","","E84","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_57546","CO_82962",0.978,0.019,0.004,0.013,52269,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82962","Cathys","kid","Cathys-02",2,"1","Cathys_2_1"
"CO_57546","CO_82960",0.969,0.029,0.002,0.017,60955,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82960","Cathys","kid","Cathys-02",2,"1","Cathys_2_1"
"CO_57546","CO_82961",0.977,0.022,0,0.011,57757,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82961","Cathys","kid","Cathys-02",2,"1","Cathys_2_1"
"CO_57546","CO_82998",0.991,0.005,0.005,0.007,57992,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82998","Schaaps","kid","Schaaps-67",114,"2","Schaaps_114_2"
"CO_57546","CO_82991",0.981,0.019,0.001,0.01,59626,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82991","Blue Cloud","kid","BlueCloud-19",24,"2","Blue Cloud_24_2"
"CO_57546","CO_82997",0.984,0.015,0.001,0.009,55882,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82997","Schaaps","kid","Schaaps-67",114,"2","Schaaps_114_2"
"CO_57546","CO_82996",0.991,0.008,0,0.004,55887,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82996","Schaaps","kid","Schaaps-67",114,"2","Schaaps_114_2"
"CO_57546","CO_82994",0.981,0.018,0.001,0.01,57995,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82994","Blue Cloud","kid","BlueCloud-19",24,"2","Blue Cloud_24_2"
"CO_57546","CO_82999",0.99,0.009,0.001,0.006,56520,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82999","Schaaps","kid","Schaaps-67",114,"2","Schaaps_114_2"
"CO_57546","CO_82993",0.978,0.022,0,0.011,56493,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82993","Blue Cloud","kid","BlueCloud-19",24,"2","Blue Cloud_24_2"
"CO_57546","CO_82992",0.978,0.022,0,0.011,56147,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-82992","Blue Cloud","kid","BlueCloud-19",24,"2","Blue Cloud_24_2"
"CO_57546","CO_83000",0.984,0.016,0,0.008,60910,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83000","Schaaps","kid","Schaaps-67",114,"2","Schaaps_114_2"
"CO_57546","CO_83001",0.98,0.019,0.001,0.01,56596,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83001","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57546","CO_83004",0.977,0.021,0.002,0.013,55321,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57546","CO_83011",0.99,0.01,0,0.005,68003,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83011","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57546","CO_83010",0.981,0.017,0.002,0.01,60628,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57546","CO_83009",0.988,0.012,0,0.006,61140,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57546","CO_83002",0.979,0.02,0.001,0.011,58286,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83002","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57546","CO_83005",0.987,0.012,0.001,0.007,54955,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57546","CO_83003",0.982,0.017,0,0.009,57974,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83003","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57546","CO_83008",0.98,0.019,0.001,0.011,55884,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57546","CO_83014",0.984,0.012,0.005,0.01,56946,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83014","Urban Farm Girlz","kid","UrbanFarm-02",2.2,"2","Urban Farm Girlz_2.2_2"
"CO_57546","CO_83006",0.978,0.022,0,0.011,58123,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57546","CO_83016",0.989,0.008,0.003,0.007,52608,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83016","Urban Farm Girlz","kid","UrbanFarm-02",2.2,"2","Urban Farm Girlz_2.2_2"
"CO_57546","CO_83012",0.978,0.022,0,0.011,62509,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83012","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57546","CO_83013",0.988,0.012,0,0.006,65550,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83013","Urban Farm Girlz","kid","UrbanFarm-02",2.2,"2","Urban Farm Girlz_2.2_2"
"CO_57546","CO_83015",0.988,0.012,0,0.006,55494,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83015","Urban Farm Girlz","kid","UrbanFarm-02",2.2,"2","Urban Farm Girlz_2.2_2"
"CO_57546","CO_83017",0.987,0.013,0,0.007,50542,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83017","Urban Farm Girlz","kid","UrbanFarm-02",2.2,"2","Urban Farm Girlz_2.2_2"
"CO_57546","CO_83025",0.986,0.013,0.001,0.008,59352,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83025","Cooks","kid","Cooks-18",1,"2","Cooks_1_2"
"CO_57546","CO_83023",0.979,0.02,0,0.01,53605,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83023","Cooks","kid","Cooks-18",1,"2","Cooks_1_2"
"CO_57546","CO_83024",0.982,0.017,0.001,0.009,61032,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83024","Cooks","kid","Cooks-18",1,"2","Cooks_1_2"
"CO_57546","CO_83028",0.981,0.019,0,0.01,55798,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83028","Schaaps","kid","Schaaps-98",36,"1","Schaaps_36_1"
"CO_57546","CO_83026",0.985,0.015,0,0.008,54469,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83026","Schaaps","kid","Schaaps-98",36,"1","Schaaps_36_1"
"CO_57546","CO_83047",0.978,0.02,0.003,0.013,52052,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83047","Make Believe","kid","MakeBelieve-17",37,"2","Make Believe_37_2"
"CO_57546","CO_83048",0.987,0.013,0,0.007,55543,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83048","Make Believe","kid","MakeBelieve-17",37,"2","Make Believe_37_2"
"CO_57546","CO_83049",0.973,0.025,0.003,0.015,66478,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83049","Make Believe","kid","MakeBelieve-17",37,"2","Make Believe_37_2"
"CO_57546","CO_83027",0.975,0.025,0,0.013,53845,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83027","Schaaps","kid","Schaaps-98",36,"1","Schaaps_36_1"
"CO_57546","CO_83050",0.986,0.014,0,0.007,59676,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83050","Make Believe","kid","MakeBelieve-17",37,"2","Make Believe_37_2"
"CO_57546","CO_83202",0.981,0.019,0,0.01,54163,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83202","Schaaps","kid","Schaaps-67",67,"1","Schaaps_67_1"
"CO_57546","CO_83201",0.979,0.021,0,0.01,49454,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83201","Schaaps","kid","Schaaps-67",67,"1","Schaaps_67_1"
"CO_57546","CO_83204",0.98,0.02,0,0.01,58524,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-83204","Schaaps","kid","Schaaps-67",67,"1","Schaaps_67_1"
