"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest_ind1","Brood_ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest_ind2","Brood_ind2","clutch_id_ind2"
"CO_83029","CO_E63",0.985,0.015,0,0.008,56655,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E63","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_83029","CO_E73",0.435,0.253,0.312,0.439,52655,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E73","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_83029","CO_E84",0.987,0.012,0.001,0.007,54091,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E84","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_83029","CO_E75",0.993,0.007,0,0.004,53229,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E75","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_83029","CO_E80",0.99,0.01,0.001,0.006,60881,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E80","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_83029","CO_97548",0.993,0.007,0,0.003,59027,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA
"CO_83029","CO_E78",0.993,0.007,0,0.004,52205,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E78","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_83029","CO_57609",0.992,0.008,0.001,0.005,52254,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57609","Cooks","mom","Cooks-24",NA,NA,NA
"CO_83029","CO_E79",0.993,0.007,0,0.003,53607,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E79","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_83029","CO_57633",0.991,0.008,0.001,0.005,56353,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57633","Cooks","dad","Cooks-31",NA,NA,NA
"CO_83029","CO_57620",0.982,0.016,0.002,0.01,55451,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57620","Jims","dad","Jims-01",NA,NA,NA
"CO_83029","CO_57551",0.992,0.003,0.005,0.007,54910,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57551","Struthers","mom","Struthers-20",NA,NA,NA
"CO_83029","CO_E82",0.984,0.013,0.003,0.009,55656,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E82","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_83029","CO_57518",0.995,0.005,0,0.003,53807,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA
"CO_83029","CO_E81",0.987,0.013,0,0.007,54495,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E81","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_83029","CO_21085",0.992,0.001,0.008,0.008,53192,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA
"CO_83029","CO_57550",0.99,0.009,0.001,0.006,53865,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57550","Cathys","mom","Cathys-03",NA,NA,NA
"CO_83029","CO_57614",0.99,0.007,0.003,0.007,55865,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA
"CO_83029","CO_57557",0.993,0.007,0,0.004,54199,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57557","Cooks","dad","Cooks-24",NA,NA,NA
"CO_83029","CO_E83",0.988,0.012,0,0.006,52898,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E83","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_83029","CO_57701",0.992,0.008,0.001,0.004,51049,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA
"CO_83029","CO_57636",0.985,0.012,0.003,0.009,54203,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57636","Blue Cloud","dad","none",NA,NA,NA
"CO_83029","CO_57552",0.991,0.006,0.002,0.006,58687,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57552","Struthers","dad","Struthers-20",NA,NA,NA
"CO_83029","CO_57607",0.354,0.509,0.137,0.391,59540,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA
"CO_83030","CO_83034",0.993,0.004,0.003,0.005,48258,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83034","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_83030","CO_83039",0.992,0.008,0,0.004,51300,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83039","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_83030","CO_83035",0.991,0.006,0.003,0.006,49100,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83035","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_83030","CO_83042",0.993,0.007,0,0.004,54315,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83042","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_83030","CO_83033",0.992,0.008,0,0.004,48268,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83033","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_83030","CO_83032",0.475,0.248,0.277,0.401,50650,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83032","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2"
"CO_83030","CO_83036",0.993,0.007,0,0.004,56255,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83036","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_83030","CO_83038",0.993,0.007,0,0.003,51879,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83038","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_83030","CO_83046",0.99,0.008,0.002,0.006,54851,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83046","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_83030","CO_83044",0.978,0.021,0.001,0.011,54037,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83044","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_83030","CO_83037",0.993,0.007,0,0.003,55495,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83037","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_83030","CO_83041",0.991,0.009,0.001,0.005,51273,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83041","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_83030","CO_83043",0.993,0.006,0.001,0.004,54852,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83043","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_83030","CO_83040",0.992,0.008,0,0.004,55075,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83040","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_83030","CO_83045",0.993,0.007,0,0.004,50696,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83045","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_83030","CO_83210",0.991,0.005,0.003,0.006,52306,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83210","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_83030","CO_83206",0.993,0.007,0,0.003,57201,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83206","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_83030","CO_83031",0.751,0.131,0.118,0.184,50326,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83031","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2"
"CO_83030","CO_83209",0.991,0.006,0.003,0.006,56334,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83209","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_83030","CO_83205",0.993,0.007,0,0.004,53612,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83205","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_83030","CO_83208",0.993,0.006,0.001,0.004,53289,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83208","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_83030","CO_83212",0.993,0.006,0.001,0.004,56333,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83212","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_83030","CO_83402",0.99,0.01,0.001,0.005,50554,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83402","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_83030","CO_83216",0.988,0.012,0,0.006,52063,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83216","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_83030","CO_83207",0.989,0.01,0.001,0.006,43894,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83207","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_83030","CO_83211",0.992,0.008,0,0.004,53794,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83211","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_83030","CO_83217",0.991,0.009,0,0.005,50862,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83217","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_83030","CO_83213",0.995,0.005,0,0.003,50085,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83213","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_83030","CO_83406",0.989,0.009,0.002,0.006,54735,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83406","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_83030","CO_83401",0.994,0.004,0.002,0.004,53169,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83401","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_83030","CO_83214",0.989,0.01,0,0.005,51672,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83214","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_83030","CO_83407",0.989,0.011,0,0.005,52514,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83407","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_83030","CO_83215",0.99,0.009,0.001,0.005,49328,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83215","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_83030","CO_97370",0.991,0.008,0.001,0.005,57210,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2640-97370","Cooks","mom","Cooks-23",NA,NA,NA
"CO_83030","CO_83403",0.988,0.011,0.001,0.006,54006,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83403","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_83030","CO_83405",0.991,0.008,0.001,0.005,47856,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83405","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_83030","CO_97596",0.99,0.01,0,0.005,51215,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA
"CO_83030","CO_83404",0.992,0.008,0,0.004,53486,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83404","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_83030","CO_E03",0.99,0.009,0.001,0.006,54276,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E03","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_83030","CO_83408",0.992,0.006,0.002,0.005,54274,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2811-83408","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_83030","CO_97347",0.993,0.007,0,0.004,54307,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA
"CO_83030","CO_E05",0.992,0.007,0.001,0.004,51025,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E05","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_83030","CO_E01",0.991,0.007,0.002,0.005,46388,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E01","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_83030","CO_E08",0.99,0.008,0.001,0.006,51491,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E08","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_83030","CO_97385",0.99,0.01,0,0.005,52335,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA
"CO_83030","CO_E02",0.99,0.008,0.001,0.006,50330,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E02","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_83030","CO_E15",0.993,0.007,0,0.004,51518,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E15","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_83030","CO_E04",0.986,0.013,0.001,0.007,49922,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E04","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_83030","CO_E07",0.993,0.007,0,0.004,55955,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E07","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_83030","CO_E06",0.992,0.007,0,0.004,48252,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E06","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_83030","CO_E09",0.991,0.008,0.001,0.005,48240,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E09","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_83030","CO_E18",0.994,0.006,0,0.003,56860,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E18","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_83030","CO_E16",0.992,0.007,0.001,0.004,59523,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E16","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_83030","CO_E17",0.992,0.007,0.001,0.005,49451,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E17","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_83030","CO_E23",0.992,0.003,0.005,0.007,50602,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E23","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_83030","CO_E20",0.991,0.009,0,0.004,48047,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E20","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_83030","CO_E19",0.992,0.008,0,0.004,54944,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E19","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_83030","CO_E21",0.993,0.006,0,0.004,53202,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E21","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_83030","CO_E32",0.989,0.006,0.005,0.008,52448,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E32","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_83030","CO_E35",0.992,0.008,0,0.004,52727,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E35","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_83030","CO_E36",0.988,0.01,0.002,0.007,45587,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E36","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_83030","CO_E22",0.99,0.009,0.001,0.005,52894,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E22","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_83030","CO_E40",0.993,0.006,0.001,0.004,51945,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E40","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_83030","CO_E41",0.993,0.005,0.002,0.004,52060,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E41","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_83030","CO_E39",0.993,0.006,0.001,0.004,48924,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E39","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_83030","CO_E30",0.991,0.007,0.002,0.005,47181,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E30","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_83030","CO_E24",0.993,0.007,0,0.004,52267,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E24","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_83030","CO_E34",0.988,0.008,0.005,0.008,52881,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E34","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_83030","CO_E29",0.988,0.011,0.001,0.006,55242,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E29","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_83030","CO_E33",0.991,0.008,0.001,0.005,53773,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E33","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_83030","CO_E45",0.994,0.001,0.005,0.006,54690,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E45","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_83030","CO_E42",0.991,0.003,0.006,0.007,50455,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E42","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_83030","CO_E31",0.99,0.01,0,0.005,52962,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E31","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_83030","CO_E43",0.992,0.007,0,0.004,54060,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E43","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_83030","CO_E38",0.993,0.007,0,0.004,53419,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E38","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_83030","CO_E37",0.99,0.01,0,0.005,50265,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E37","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_83030","CO_E44",0.992,0.008,0,0.004,50619,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E44","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_83030","CO_E51",0.987,0.009,0.005,0.009,55589,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E51","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_83030","CO_E54",0.991,0.009,0.001,0.005,49533,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E54","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_83030","CO_E57",0.989,0.011,0,0.006,49346,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E57","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_83030","CO_E52",0.99,0.005,0.005,0.008,52116,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E52","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_83030","CO_E46",0.991,0.008,0.001,0.005,55384,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E46","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_83030","CO_E47",0.993,0.007,0,0.004,53227,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E47","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_83030","CO_E48",0.982,0.012,0.006,0.012,52920,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E48","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_83030","CO_E49",0.992,0.008,0.001,0.005,53483,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E49","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_83030","CO_E53",0.989,0.009,0.002,0.007,51651,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E53","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_83030","CO_E58",0.991,0.008,0.002,0.006,55061,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E58","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_83030","CO_E56",0.99,0.005,0.005,0.007,50998,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E56","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_83030","CO_E59",0.989,0.01,0,0.006,51214,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E59","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_83030","CO_E55",0.992,0.008,0.001,0.004,53091,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E55","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_83030","CO_E50",0.986,0.013,0.001,0.008,47382,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E50","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_83030","CO_E60",0.989,0.01,0.001,0.006,49379,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E60","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_83030","CO_E74",0.437,0.316,0.247,0.405,58281,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E74","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_83030","CO_E75",0.993,0.007,0,0.004,50459,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E75","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_83030","CO_E78",0.991,0.008,0.001,0.005,49479,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E78","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_83030","CO_E64",0.991,0.009,0,0.005,52295,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E64","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_83030","CO_E63",0.981,0.015,0.004,0.012,53592,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E63","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_83030","CO_E61",0.987,0.012,0.001,0.007,47593,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E61","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_83030","CO_E81",0.993,0.003,0.004,0.005,51672,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E81","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_83030","CO_E80",0.992,0.008,0,0.004,57593,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E80","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_83030","CO_E76",0.994,0.006,0,0.003,56068,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E76","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_83030","CO_E79",0.99,0.006,0.004,0.007,50840,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E79","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_83030","CO_E73",0.51,0.26,0.23,0.36,49904,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","E73","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_83030","CO_57550",0.991,0.008,0.001,0.005,51077,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2","2850-57550","Cathys","mom","Cathys-03",NA,NA,NA
