"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest.._ind1","Brood.._ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest.._ind2","Brood.._ind2","clutch_id_ind2"
"CO_57648","CO_33650",0.989,0.011,0,0.006,65020,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33650","Dome House","kid","DomeHouse-01",2,2,"Dome House_2_2"
"CO_57648","CO_34085",0.975,0.025,0,0.012,62725,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34085","Karen's","kid","Karens-01",1.2,2,"Karen's_1.2_2"
"CO_57648","CO_83290",0.993,0.007,0.001,0.004,58579,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83290","Make Believe","kid","MakeBelieve-08",8,1,"Make Believe_8_1"
"CO_57648","CO_34086",0.98,0.019,0.001,0.01,52548,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34086","Karen's","kid","Karens-01",1.2,2,"Karen's_1.2_2"
"CO_57648","CO_83291",0.982,0.017,0,0.009,63363,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83291","Make Believe","kid","MakeBelieve-08",8,1,"Make Believe_8_1"
"CO_57648","CO_34087",0.983,0.015,0.002,0.01,61724,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34087","Karen's","kid","Karens-01",1.2,2,"Karen's_1.2_2"
"CO_57648","CO_83129",0.982,0.011,0.007,0.013,55311,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83129","Make Believe","kid","MakeBelieve-13",13,1,"Make Believe_13_1"
"CO_57648","CO_83127",0.983,0.014,0.003,0.01,59729,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83127","Make Believe","kid","MakeBelieve-13",13,1,"Make Believe_13_1"
"CO_57648","CO_83255",0.987,0.012,0.001,0.007,68293,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83255","Make Believe","kid","MakeBelieve-14",14,1,"Make Believe_14_1"
"CO_57648","CO_83257",0.983,0.015,0.002,0.01,61470,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83257","Make Believe","kid","MakeBelieve-14",14,1,"Make Believe_14_1"
"CO_57648","CO_83128",0.978,0.019,0.003,0.012,63953,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83128","Make Believe","kid","MakeBelieve-13",13,1,"Make Believe_13_1"
"CO_57648","CO_33646",0.986,0.013,0.001,0.008,67116,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33646","Make Believe","kid","MakeBelieve-14",69,2,"Make Believe_69_2"
"CO_57648","CO_33647",0.983,0.015,0.002,0.009,61229,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33647","Make Believe","kid","MakeBelieve-14",69,2,"Make Believe_69_2"
"CO_57648","CO_83254",0.983,0.015,0.002,0.009,60231,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83254","Make Believe","kid","MakeBelieve-14",14,1,"Make Believe_14_1"
"CO_57648","CO_83256",0.986,0.014,0,0.007,61497,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83256","Make Believe","kid","MakeBelieve-14",14,1,"Make Believe_14_1"
"CO_57648","CO_83286",0.986,0.011,0.002,0.008,67844,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83286","Make Believe","kid","MakeBelieve-26",26,1,"Make Believe_26_1"
"CO_57648","CO_83283",0.99,0.01,0,0.005,65126,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83283","Make Believe","kid","MakeBelieve-26",26,1,"Make Believe_26_1"
"CO_57648","CO_83284",0.99,0.01,0,0.005,58395,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83284","Make Believe","kid","MakeBelieve-26",26,1,"Make Believe_26_1"
"CO_57648","CO_33667",0.981,0.013,0.006,0.012,64685,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33667","Make Believe","kid","MakeBelieve-26",48,2,"Make Believe_48_2"
"CO_57648","CO_83285",0.984,0.015,0.001,0.009,68678,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83285","Make Believe","kid","MakeBelieve-26",26,1,"Make Believe_26_1"
"CO_57648","CO_33668",0.98,0.016,0.004,0.012,67443,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33668","Make Believe","kid","MakeBelieve-26",48,2,"Make Believe_48_2"
"CO_57648","CO_33669",0.978,0.019,0.003,0.012,60337,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33669","Make Believe","kid","MakeBelieve-26",48,2,"Make Believe_48_2"
"CO_57648","CO_83293",0.983,0.011,0.005,0.011,62261,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83293","Make Believe","kid","MakeBelieve-38",34,1,"Make Believe_34_1"
"CO_57648","CO_83292",0.984,0.014,0.002,0.009,60296,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83292","Make Believe","kid","MakeBelieve-38",34,1,"Make Believe_34_1"
"CO_57648","CO_83295",0.99,0.01,0,0.005,60464,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83295","Make Believe","kid","MakeBelieve-38",34,1,"Make Believe_34_1"
"CO_57648","CO_33663",0.987,0.01,0.003,0.008,61721,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33663","Make Believe","kid","MakeBelieve-38",38,2,"Make Believe_38_2"
"CO_57648","CO_83294",0.989,0.011,0,0.006,65309,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83294","Make Believe","kid","MakeBelieve-38",34,1,"Make Believe_34_1"
"CO_57648","CO_33666",0.987,0.013,0.001,0.007,64887,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33666","Make Believe","kid","MakeBelieve-26",48,2,"Make Believe_48_2"
"CO_57648","CO_33662",0.982,0.012,0.005,0.011,66766,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33662","Make Believe","kid","MakeBelieve-38",38,2,"Make Believe_38_2"
"CO_57648","CO_33665",0.991,0.008,0,0.004,69531,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33665","Make Believe","kid","MakeBelieve-38",38,2,"Make Believe_38_2"
"CO_57648","CO_33664",0.991,0.009,0,0.004,65296,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33664","Make Believe","kid","MakeBelieve-38",38,2,"Make Believe_38_2"
"CO_57648","CO_83086",0.991,0.008,0,0.004,56990,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83086","Make Believe","kid","MakeBelieve-73",73,1,"Make Believe_73_1"
"CO_57648","CO_83089",0.989,0.01,0.001,0.006,58108,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83089","Make Believe","kid","MakeBelieve-73",73,1,"Make Believe_73_1"
"CO_57648","CO_83087",0.99,0.009,0,0.005,55368,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83087","Make Believe","kid","MakeBelieve-73",73,1,"Make Believe_73_1"
"CO_57648","CO_33623",0.984,0.013,0.004,0.01,61990,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33623","Make Believe","kid","MakeBelieve-73",73,2,"Make Believe_73_2"
"CO_57648","CO_83310",0.987,0.001,0.011,0.012,65774,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83310","Marte's","kid","Marty-01",1,1,"Marty's_1_1"
"CO_57648","CO_83085",0.99,0.009,0,0.005,57498,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83085","Make Believe","kid","MakeBelieve-73",73,1,"Make Believe_73_1"
"CO_57648","CO_33622",0.99,0.01,0,0.005,61247,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33622","Make Believe","kid","MakeBelieve-73",73,2,"Make Believe_73_2"
"CO_57648","CO_33626",0.992,0.008,0,0.004,59615,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33626","Make Believe","kid","MakeBelieve-73",73,2,"Make Believe_73_2"
"CO_57648","CO_83088",0.993,0.007,0,0.004,62813,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83088","Make Believe","kid","MakeBelieve-73",73,1,"Make Believe_73_1"
"CO_57648","CO_33624",0.975,0.022,0.003,0.014,64467,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33624","Make Believe","kid","MakeBelieve-73",73,2,"Make Believe_73_2"
"CO_57648","CO_33625",0.984,0.016,0,0.008,64666,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33625","Make Believe","kid","MakeBelieve-73",73,2,"Make Believe_73_2"
"CO_57648","CO_33671",0.983,0.01,0.007,0.012,63978,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33671","Marte's","kid","Marty-01",2,2,"Marte's_2_2"
"CO_57648","CO_33670",0.977,0.019,0.004,0.013,58029,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33670","Marte's","kid","Marty-01",2,2,"Marte's_2_2"
"CO_57648","CO_T004",0.976,0.014,0.01,0.017,65234,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"T004","Mary Ann's","kid","MaryAnns-01",1,2,"Mary Ann's_1_2"
"CO_57648","CO_T012",0.978,0.016,0.006,0.014,54683,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"T012","Marte's","kid","Marty-01",1,1,"Marty's_1_1"
"CO_57648","CO_33700",0.984,0.013,0.003,0.01,62237,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33700","Mary Ann's","kid","MaryAnns-01",1,2,"Mary Ann's_1_2"
"CO_57648","CO_33672",0.985,0.011,0.003,0.009,65713,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33672","Marte's","kid","Marty-01",2,2,"Marte's_2_2"
"CO_57648","CO_T005",0.99,0.01,0,0.005,61463,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"T005","Mary Ann's","kid","MaryAnns-01",1,2,"Mary Ann's_1_2"
"CO_57648","CO_83311",0.989,0.011,0.001,0.006,64208,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83311","Marte's","kid","Marty-01",1,1,"Marty's_1_1"
"CO_57648","CO_33634",0.985,0.009,0.006,0.011,66854,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33634","McCauley","kid","McCauley-01",2,2,"McCauley_2_2"
"CO_57648","CO_33633",0.981,0.017,0.002,0.011,63051,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33633","McCauley","kid","McCauley-01",2,2,"McCauley_2_2"
"CO_57648","CO_33636",0.975,0.019,0.005,0.015,64669,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33636","McCauley","kid","McCauley-01",2,2,"McCauley_2_2"
"CO_57648","CO_33635",0.974,0.021,0.005,0.016,62704,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33635","McCauley","kid","McCauley-01",2,2,"McCauley_2_2"
"CO_57648","CO_34010",0.982,0.017,0.001,0.009,63755,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34010","McCauley","kid","McCauley-01",1,1,"McCauley_1_1"
"CO_57648","CO_34011",0.972,0.018,0.01,0.019,59554,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34011","McCauley","kid","McCauley-01",1,1,"McCauley_1_1"
"CO_57648","CO_33673",0.981,0.012,0.007,0.013,58725,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33673","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_57648","CO_33675",0.981,0.016,0.003,0.011,56867,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33675","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_57648","CO_33674",0.986,0.012,0.002,0.008,59728,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33674","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_57648","CO_34051",0.975,0.023,0.002,0.014,62102,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34051","Speedwell","kid","Speedwell-01",1,1,"Speedwell_1_1"
"CO_57648","CO_33676",0.98,0.017,0.003,0.011,65953,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33676","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_57648","CO_34052",0.98,0.016,0.004,0.012,59324,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34052","Speedwell","kid","Speedwell-01",1,1,"Speedwell_1_1"
"CO_57648","CO_34053",0.981,0.016,0.003,0.011,61337,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34053","Speedwell","kid","Speedwell-01",1,1,"Speedwell_1_1"
"CO_57648","CO_34054",0.977,0.022,0.001,0.012,61873,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34054","Speedwell","kid","Speedwell-01",1,1,"Speedwell_1_1"
"CO_57648","CO_83056",0.987,0.01,0.002,0.007,63274,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83056","Struthers","kid","Struthers-10",10,1,"Struther's_10_1"
"CO_57648","CO_33689",0.976,0.017,0.007,0.015,62796,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33689","Struthers","kid","Struthers-03",3,2,"Struther's_3_2"
"CO_57648","CO_33690",0.978,0.019,0.002,0.012,65072,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33690","Struthers","kid","Struthers-03",3,2,"Struther's_3_2"
"CO_57648","CO_33688",0.984,0.016,0,0.008,64153,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33688","Struthers","kid","Struthers-03",3,2,"Struther's_3_2"
"CO_57648","CO_83059",0.985,0.003,0.012,0.013,63344,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83059","Struthers","kid","Struthers-10",10,1,"Struther's_10_1"
"CO_57648","CO_33691",0.972,0.027,0.001,0.014,62964,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33691","Struthers","kid","Struthers-03",3,2,"Struther's_3_2"
"CO_57648","CO_83060",0.987,0.011,0.002,0.007,61241,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83060","Struthers","kid","Struthers-10",10,1,"Struther's_10_1"
"CO_57648","CO_83058",0.986,0.014,0,0.007,64370,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83058","Struthers","kid","Struthers-10",10,1,"Struther's_10_1"
"CO_57648","CO_83057",0.982,0.016,0.002,0.01,56617,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83057","Struthers","kid","Struthers-10",10,1,"Struther's_10_1"
"CO_57648","CO_34047",0.99,0.009,0.001,0.005,65720,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34047","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_57648","CO_34046",0.989,0.01,0.001,0.006,61323,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34046","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_57648","CO_34048",0.985,0.015,0,0.008,65751,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34048","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_57648","CO_34049",0.985,0.014,0.001,0.008,54408,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34049","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_57648","CO_64911",0.978,0.018,0.004,0.013,59376,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2870-64911","CHR","kid","unknown",NA,NA,NA
"CO_57648","CO_83098",0.987,0.012,0.001,0.007,64010,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83098","Urban Farm Girlz","kid","UrbanFarm-02",2,1,"Urban Farm_2_1"
"CO_57648","CO_33603",0.982,0.012,0.006,0.012,68431,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33603","Urban Farm Girlz","kid","UrbanFarm-08",8,1,"Urban Farm_8_1"
"CO_57648","CO_83100",0.978,0.017,0.005,0.013,60601,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83100","Urban Farm Girlz","kid","UrbanFarm-02",2,1,"Urban Farm_2_1"
"CO_57648","CO_34050",0.99,0.009,0,0.005,59188,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-34050","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_57648","CO_83099",0.985,0.015,0.001,0.008,57663,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2811-83099","Urban Farm Girlz","kid","UrbanFarm-02",2,1,"Urban Farm_2_1"
"CO_57648","CO_33602",0.982,0.017,0,0.009,68484,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33602","Urban Farm Girlz","kid","UrbanFarm-08",8,1,"Urban Farm_8_1"
"CO_57648","CO_33601",0.982,0.017,0,0.009,64451,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33601","Urban Farm Girlz","kid","UrbanFarm-08",8,1,"Urban Farm_8_1"
"CO_57648","CO_33684",0.98,0.017,0.002,0.011,63144,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33684","Urban Farm Girlz","kid","UrbanFarm-08",8,2,"Urban Farm_8_2"
"CO_57648","CO_33686",0.988,0.007,0.005,0.009,64316,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33686","Urban Farm Girlz","kid","UrbanFarm-08",8,2,"Urban Farm_8_2"
"CO_57648","CO_33685",0.973,0.026,0.001,0.014,64931,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33685","Urban Farm Girlz","kid","UrbanFarm-08",8,2,"Urban Farm_8_2"
"CO_57648","CO_33687",0.985,0.013,0.002,0.008,64829,"2850-57648","CHR","mom","CHR-133",NA,NA,NA,"2881-33687","Urban Farm Girlz","kid","UrbanFarm-08",8,2,"Urban Farm_8_2"
"CO_64909","CO_33628",0.974,0.02,0.006,0.016,59396,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33628","Blue Cloud","kid","BlueCloud-04",17,2,"Blue Cloud_17_2"
"CO_64909","CO_33630",0.978,0.008,0.014,0.018,59695,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33630","Blue Cloud","kid","BlueCloud-04",17,2,"Blue Cloud_17_2"
"CO_64909","CO_33627",0.98,0.019,0.001,0.01,61568,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33627","Blue Cloud","kid","BlueCloud-04",17,2,"Blue Cloud_17_2"
"CO_64909","CO_33629",0.97,0.025,0.005,0.018,58197,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33629","Blue Cloud","kid","BlueCloud-04",17,2,"Blue Cloud_17_2"
"CO_64909","CO_33643",0.976,0.01,0.014,0.019,58644,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33643","Blue Cloud","kid","BlueCloud-05",5,2,"Blue Cloud_5_2"
"CO_64909","CO_83280",0.981,0.016,0.003,0.011,59197,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83280","Blue Cloud","kid","BlueCloud-05",5,1,"Blue Cloud_5_1"
"CO_64909","CO_34013",0.976,0.024,0.001,0.012,55549,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-34013","Blue Cloud","kid","BlueCloud-04",4,1,"Blue Cloud_4_1"
"CO_64909","CO_34012",0.975,0.023,0.002,0.013,59737,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-34012","Blue Cloud","kid","BlueCloud-04",4,1,"Blue Cloud_4_1"
"CO_64909","CO_33644",0.979,0.016,0.005,0.013,55082,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33644","Blue Cloud","kid","BlueCloud-05",5,2,"Blue Cloud_5_2"
"CO_64909","CO_33642",0.978,0.022,0,0.011,55377,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33642","Blue Cloud","kid","BlueCloud-05",5,2,"Blue Cloud_5_2"
"CO_64909","CO_33645",0.983,0.017,0.001,0.009,56512,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33645","Blue Cloud","kid","BlueCloud-05",5,2,"Blue Cloud_5_2"
"CO_64909","CO_83053",0.988,0.01,0.002,0.007,57204,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83053","Blue Cloud","kid","BlueCloud-18",18,1,"Blue Cloud_18_1"
"CO_64909","CO_83051",0.989,0.011,0,0.006,53856,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83051","Blue Cloud","kid","BlueCloud-18",18,1,"Blue Cloud_18_1"
"CO_64909","CO_83054",0.988,0.011,0.001,0.006,53459,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83054","Blue Cloud","kid","BlueCloud-18",18,1,"Blue Cloud_18_1"
"CO_64909","CO_83052",0.987,0.013,0,0.007,54517,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83052","Blue Cloud","kid","BlueCloud-18",18,1,"Blue Cloud_18_1"
"CO_64909","CO_83055",0.989,0.011,0,0.006,57075,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83055","Blue Cloud","kid","BlueCloud-18",18,1,"Blue Cloud_18_1"
"CO_64909","CO_33607",0.988,0.009,0.003,0.007,64332,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33607","Blue Cloud","kid","BlueCloud-18",21,2,"Blue Cloud_21_2"
"CO_64909","CO_33605",0.986,0.012,0.001,0.007,61995,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33605","Blue Cloud","kid","BlueCloud-18",21,2,"Blue Cloud_21_2"
"CO_64909","CO_33606",0.989,0.011,0,0.005,62141,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33606","Blue Cloud","kid","BlueCloud-18",21,2,"Blue Cloud_21_2"
"CO_64909","CO_33604",0.987,0.012,0,0.006,58706,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33604","Blue Cloud","kid","BlueCloud-18",21,2,"Blue Cloud_21_2"
"CO_64909","CO_33608",0.982,0.016,0.001,0.01,65016,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33608","Blue Cloud","kid","BlueCloud-18",21,2,"Blue Cloud_21_2"
"CO_64909","CO_34038",0.987,0.012,0.001,0.007,53114,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-34038","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_64909","CO_34039",0.984,0.016,0,0.008,57074,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-34039","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_64909","CO_T014",0.98,0.015,0.004,0.012,55427,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"T014","Blue Cloud","kid","BlueCloud-19",19,1,"Blue Cloud_19_1"
"CO_64909","CO_34041",0.984,0.015,0.001,0.009,55123,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-34041","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_64909","CO_34037",0.985,0.014,0,0.008,54947,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-34037","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_64909","CO_34040",0.986,0.013,0.001,0.008,54922,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-34040","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_64909","CO_83080",0.979,0.02,0.001,0.011,54888,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83080","Blue Cloud","kid","BlueCloud-22",22,1,"Blue Cloud_22_1"
"CO_64909","CO_33609",0.984,0.016,0,0.008,60436,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33609","Blue Cloud","kid","BlueCloud-22",14,2,"Blue Cloud_14_2"
"CO_64909","CO_83079",0.977,0.017,0.006,0.014,59502,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83079","Blue Cloud","kid","BlueCloud-22",22,1,"Blue Cloud_22_1"
"CO_64909","CO_33611",0.98,0.02,0,0.01,65701,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33611","Blue Cloud","kid","BlueCloud-22",14,2,"Blue Cloud_14_2"
"CO_64909","CO_33610",0.982,0.018,0,0.009,63154,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33610","Blue Cloud","kid","BlueCloud-22",14,2,"Blue Cloud_14_2"
"CO_64909","CO_33612",0.984,0.015,0.001,0.009,55937,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33612","Blue Cloud","kid","BlueCloud-22",14,2,"Blue Cloud_14_2"
"CO_64909","CO_33639",0.98,0.007,0.014,0.017,56188,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33639","Boyer","kid","Boyer-05-07",7,2,"Boyer's_7_2"
"CO_64909","CO_34088",0.979,0.019,0.001,0.011,58519,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-34088","Boyer","kid","Boyer-05",5,2,"Boyer's_5_2"
"CO_64909","CO_33637",0.973,0.022,0.005,0.016,62102,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33637","Boyer","kid","Boyer-05-07",7,2,"Boyer's_7_2"
"CO_64909","CO_33638",0.985,0.014,0.001,0.008,57637,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33638","Boyer","kid","Boyer-05-07",7,2,"Boyer's_7_2"
"CO_64909","CO_34089",0.977,0.021,0.002,0.012,57479,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-34089","Boyer","kid","Boyer-05",5,2,"Boyer's_5_2"
"CO_64909","CO_83278",0.985,0.013,0.002,0.009,60183,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83278","CHR","kid","CHR-004",4,1,"CHR_4_1"
"CO_64909","CO_83141",0.965,0.033,0.002,0.019,58800,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83141","Cathy's","kid","Cathys-02",2,2,"Cathy's_2_2"
"CO_64909","CO_83277",0.982,0.012,0.006,0.012,60338,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83277","CHR","kid","CHR-004",4,1,"CHR_4_1"
"CO_64909","CO_33641",0.982,0.016,0.002,0.01,60882,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33641","Boyer","kid","Boyer-05-07",7,2,"Boyer's_7_2"
"CO_64909","CO_83437",0.988,0.011,0.001,0.007,59711,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83437","CHR","kid","CHR-004",4,2,"CHR_4_2"
"CO_64909","CO_83279",0.977,0.02,0.003,0.013,58615,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83279","CHR","kid","CHR-004",4,1,"CHR_4_1"
"CO_64909","CO_33640",0.981,0.018,0.002,0.01,59924,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33640","Boyer","kid","Boyer-05-07",7,2,"Boyer's_7_2"
"CO_64909","CO_83438",0.981,0.017,0.002,0.01,58847,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83438","CHR","kid","CHR-004",4,2,"CHR_4_2"
"CO_64909","CO_83143",0.991,0.009,0,0.005,59795,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2811-83143","CHR","kid","CHR-011",101,2,"CHR_101_2"
