"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","band_ind1","site_ind1","nest_ind1","type_ind1","FamilyID_ind1","brood_ind1","clutchID_ind1","band_ind2","site_ind2","nest_ind2","type_ind2","FamilyID_ind2","brood_ind2","clutchID_ind2"
"CO_57945","CO_64928",0.968,0.031,0.001,0.016,60357,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2870-64928","CHR",NA,"dad","none","","CHR_NA_"
"CO_57945","CO_83118",0.984,0.009,0.007,0.011,65380,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2811-83118","Cooks",15,"dad","Cooks-15","","Cooks_15_"
"CO_57945","CO_65016",0.989,0.011,0,0.006,67884,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2870-65016","Boyer",3,"dad","Boyer-03","","Boyer_3_"
"CO_57945","CO_65017",0.981,0.019,0,0.01,63812,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2870-65017","Make Believe",34,"dad","MakeBelieve-34","","Make Believe_34_"
"CO_57945","CO_65020",0.97,0.028,0.002,0.016,63258,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2870-65020","CHR",NA,"dad","none","","CHR_NA_"
"CO_57945","CO_65023",0.976,0.023,0.001,0.012,65124,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2870-65023","CHR",NA,"dad","none","","CHR_NA_"
"CO_57945","CO_65019",0.976,0.024,0,0.012,64378,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2870-65019","Make Believe",17,"mom","MakeBelieve-17","","Make Believe_17_"
"CO_57945","CO_65018",0.985,0.015,0,0.008,64035,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2870-65018","Make Believe",17,"dad","MakeBelieve-17","","Make Believe_17_"
"CO_57945","CO_83123",0.977,0.022,0,0.012,63920,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2811-83123","CHR",NA,"dad","none","","CHR_NA_"
"CO_57945","CO_83258",0.974,0.024,0.002,0.014,66763,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2811-83258","CHR",NA,"dad","none","","CHR_NA_"
"CO_57945","CO_57687",0.991,0.003,0.006,0.007,72458,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_"
"CO_57945","CO_57952",0.99,0.009,0.001,0.006,70723,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2850-57952","Jays",1,"mom","Jays-01","","Jays_1_"
"CO_57945","CO_57953",0.989,0.008,0.002,0.006,71036,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_"
"CO_57945","CO_57931",0.984,0.016,0,0.008,69954,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_"
"CO_57945","CO_64921",0.987,0.01,0.003,0.008,71450,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2870-64921","CHR",NA,"dad","none","","CHR_NA_"
"CO_57945","CO_57967",0.985,0.014,0.001,0.008,72898,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2850-57967","Green Mill",2,"dad","none","","Green Mill_2_"
"CO_57945","CO_57958",0.976,0.023,0,0.012,70406,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2850-57958","CHR",NA,"dad","none","","CHR_NA_"
"CO_57945","CO_65021",0.986,0.013,0.001,0.007,70787,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2870-65021","CHR",NA,"dad","none","","CHR_NA_"
"CO_57945","CO_57976",0.984,0.016,0,0.008,73919,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_"
"CO_57945","CO_57980",0.988,0.012,0,0.006,47089,"2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_","2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_"
"CO_57946","CO_57949",0.984,0.013,0.004,0.01,64420,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_"
"CO_57946","CO_57947",0.974,0.024,0.002,0.014,63617,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_"
"CO_57946","CO_57950",0.987,0.011,0.001,0.007,62552,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57950","Speedwell",1,"mom","Speedwell-01","","Speedwell_1_"
"CO_57946","CO_57948",0.986,0.014,0,0.007,62576,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_"
"CO_57946","CO_57956",0.984,0.015,0.001,0.009,58624,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57956","Karens",1,"mom","Karens-01","","Karens_1_"
"CO_57946","CO_57954",0.985,0.015,0,0.008,62153,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57954","Cathys",1,"mom","Cathys-01","","Cathys_1_"
"CO_57946","CO_57955",0.959,0.039,0.003,0.022,62869,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57955","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_57962",0.987,0.013,0,0.007,62096,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57962","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_57963",0.98,0.018,0.002,0.011,60871,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57963","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_57977",0.983,0.014,0.003,0.01,62899,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57977","Red Wagon",1,"dad","RedWagon-01","","Red Wagon_1_"
"CO_57946","CO_57970",0.978,0.021,0.001,0.011,63844,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57970","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_57972",0.968,0.03,0.002,0.017,59433,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57972","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_65014",0.985,0.008,0.007,0.011,64869,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-65014","Boyer",2,"dad","Boyer-02","","Boyer_2_"
"CO_57946","CO_64924",0.974,0.024,0.002,0.014,63270,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-64924","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_57978",0.979,0.02,0,0.011,57957,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57978","Red Wagon",1,"mom","RedWagon-01","","Red Wagon_1_"
"CO_57946","CO_64920",0.975,0.024,0.001,0.013,61679,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-64920","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_64928",0.974,0.026,0,0.013,59085,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-64928","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_65020",0.983,0.004,0.013,0.015,61870,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-65020","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_65015",0.983,0.017,0,0.009,69161,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-65015","Boyer",14,"mom","Boyer-14","","Boyer_14_"
"CO_57946","CO_65016",0.989,0.011,0,0.006,66396,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-65016","Boyer",3,"dad","Boyer-03","","Boyer_3_"
"CO_57946","CO_65019",0.979,0.019,0.002,0.012,62978,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-65019","Make Believe",17,"mom","MakeBelieve-17","","Make Believe_17_"
"CO_57946","CO_65017",0.974,0.026,0,0.013,62525,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-65017","Make Believe",34,"dad","MakeBelieve-34","","Make Believe_34_"
"CO_57946","CO_65018",0.982,0.018,0,0.009,62673,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-65018","Make Believe",17,"dad","MakeBelieve-17","","Make Believe_17_"
"CO_57946","CO_83123",0.974,0.024,0.001,0.013,62469,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2811-83123","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_65023",0.971,0.028,0,0.014,63616,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-65023","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_83118",0.975,0.025,0,0.013,63868,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2811-83118","Cooks",15,"dad","Cooks-15","","Cooks_15_"
"CO_57946","CO_83258",0.984,0.004,0.011,0.014,65279,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2811-83258","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_57687",0.982,0.017,0.001,0.009,70883,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_"
"CO_57946","CO_57931",0.988,0.011,0,0.006,68421,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_"
"CO_57946","CO_57953",0.99,0.01,0,0.005,69436,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_"
"CO_57946","CO_57958",0.978,0.019,0.004,0.013,68887,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57958","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_57952",0.989,0.011,0,0.006,69148,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57952","Jays",1,"mom","Jays-01","","Jays_1_"
"CO_57946","CO_57967",0.986,0.013,0.001,0.007,71284,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57967","Green Mill",2,"dad","none","","Green Mill_2_"
"CO_57946","CO_57976",0.981,0.019,0,0.01,72280,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_"
"CO_57946","CO_64921",0.983,0.015,0.002,0.01,69901,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-64921","CHR",NA,"dad","none","","CHR_NA_"
"CO_57946","CO_57980",0.955,0.038,0.007,0.026,46202,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_"
"CO_57946","CO_65021",0.971,0.029,0.001,0.015,69223,"2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_","2870-65021","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_57949",0.98,0.018,0.002,0.011,65725,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_"
"CO_57947","CO_57950",0.984,0.015,0.001,0.009,63768,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57950","Speedwell",1,"mom","Speedwell-01","","Speedwell_1_"
"CO_57947","CO_57948",0.988,0.011,0,0.006,63915,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_"
"CO_57947","CO_57954",0.983,0.017,0.001,0.009,63549,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57954","Cathys",1,"mom","Cathys-01","","Cathys_1_"
"CO_57947","CO_57955",0.979,0.02,0.001,0.011,64220,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57955","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_57963",0.96,0.033,0.007,0.024,61974,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57963","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_57956",0.987,0.012,0.001,0.007,59825,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57956","Karens",1,"mom","Karens-01","","Karens_1_"
"CO_57947","CO_57962",0.98,0.019,0.001,0.01,63285,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57962","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_57978",0.989,0.009,0.002,0.006,59056,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57978","Red Wagon",1,"mom","RedWagon-01","","Red Wagon_1_"
"CO_57947","CO_64924",0.973,0.019,0.008,0.018,64588,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-64924","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_65014",0.989,0.009,0.001,0.006,66198,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-65014","Boyer",2,"dad","Boyer-02","","Boyer_2_"
"CO_57947","CO_57972",0.98,0.02,0,0.01,60716,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57972","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_57970",0.982,0.018,0,0.009,65075,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57970","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_57977",0.981,0.018,0.001,0.01,64170,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57977","Red Wagon",1,"dad","RedWagon-01","","Red Wagon_1_"
"CO_57947","CO_64920",0.975,0.023,0.003,0.014,62909,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-64920","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_64928",0.973,0.025,0.001,0.014,60359,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-64928","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_65015",0.983,0.016,0,0.009,70537,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-65015","Boyer",14,"mom","Boyer-14","","Boyer_14_"
"CO_57947","CO_65016",0.988,0.012,0,0.006,67701,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-65016","Boyer",3,"dad","Boyer-03","","Boyer_3_"
"CO_57947","CO_65017",0.973,0.026,0.001,0.014,63767,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-65017","Make Believe",34,"dad","MakeBelieve-34","","Make Believe_34_"
"CO_57947","CO_65018",0.976,0.023,0.001,0.012,64010,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-65018","Make Believe",17,"dad","MakeBelieve-17","","Make Believe_17_"
"CO_57947","CO_65023",0.987,0.013,0,0.007,64895,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-65023","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_83118",0.988,0.012,0,0.006,65110,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2811-83118","Cooks",15,"dad","Cooks-15","","Cooks_15_"
"CO_57947","CO_65019",0.981,0.019,0,0.01,64143,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-65019","Make Believe",17,"mom","MakeBelieve-17","","Make Believe_17_"
"CO_57947","CO_65020",0.973,0.026,0.001,0.014,63063,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-65020","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_83123",0.984,0.015,0,0.008,63751,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2811-83123","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_83258",0.981,0.019,0,0.01,66564,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2811-83258","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_57931",0.99,0.009,0.002,0.006,69652,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_"
"CO_57947","CO_57953",0.993,0.006,0,0.004,70727,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_"
"CO_57947","CO_64921",0.98,0.017,0.003,0.012,71228,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-64921","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_57967",0.985,0.012,0.003,0.009,72610,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57967","Green Mill",2,"dad","none","","Green Mill_2_"
"CO_57947","CO_57952",0.986,0.013,0,0.007,70391,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57952","Jays",1,"mom","Jays-01","","Jays_1_"
"CO_57947","CO_57687",0.986,0.014,0,0.007,72165,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_"
"CO_57947","CO_57958",0.972,0.025,0.003,0.016,70183,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57958","CHR",NA,"dad","none","","CHR_NA_"
"CO_57947","CO_57980",0.986,0.008,0.006,0.01,46901,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_"
"CO_57947","CO_57976",0.968,0.029,0.003,0.017,73662,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_"
"CO_57947","CO_65021",0.972,0.023,0.005,0.016,70493,"2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_","2870-65021","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_57949",0.989,0.01,0.001,0.006,64649,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_"
"CO_57948","CO_57950",0.99,0.01,0.001,0.005,62846,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57950","Speedwell",1,"mom","Speedwell-01","","Speedwell_1_"
"CO_57948","CO_57954",0.976,0.023,0.001,0.013,62550,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57954","Cathys",1,"mom","Cathys-01","","Cathys_1_"
"CO_57948","CO_57956",0.986,0.013,0.001,0.007,58893,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57956","Karens",1,"mom","Karens-01","","Karens_1_"
"CO_57948","CO_57955",0.979,0.021,0,0.011,63089,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57955","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_57962",0.984,0.016,0,0.008,62300,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57962","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_57970",0.984,0.014,0.002,0.009,64050,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57970","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_57963",0.989,0.011,0,0.006,60990,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57963","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_57972",0.984,0.016,0.001,0.009,59739,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57972","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_65015",0.99,0.007,0.002,0.006,69427,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-65015","Boyer",14,"mom","Boyer-14","","Boyer_14_"
"CO_57948","CO_57977",0.984,0.016,0,0.008,63205,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57977","Red Wagon",1,"dad","RedWagon-01","","Red Wagon_1_"
"CO_57948","CO_64920",0.987,0.013,0,0.007,61951,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-64920","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_64924",0.98,0.02,0.001,0.01,63524,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-64924","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_57978",0.981,0.019,0,0.01,58161,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57978","Red Wagon",1,"mom","RedWagon-01","","Red Wagon_1_"
"CO_57948","CO_64928",0.988,0.012,0,0.006,59398,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-64928","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_65014",0.987,0.013,0,0.007,65126,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-65014","Boyer",2,"dad","Boyer-02","","Boyer_2_"
"CO_57948","CO_65016",0.991,0.009,0,0.005,66669,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-65016","Boyer",3,"dad","Boyer-03","","Boyer_3_"
"CO_57948","CO_65019",0.976,0.022,0.003,0.014,63184,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-65019","Make Believe",17,"mom","MakeBelieve-17","","Make Believe_17_"
"CO_57948","CO_83123",0.988,0.008,0.004,0.008,62753,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2811-83123","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_65017",0.979,0.021,0,0.01,62787,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-65017","Make Believe",34,"dad","MakeBelieve-34","","Make Believe_34_"
"CO_57948","CO_65018",0.98,0.02,0,0.01,62906,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-65018","Make Believe",17,"dad","MakeBelieve-17","","Make Believe_17_"
"CO_57948","CO_65020",0.982,0.018,0,0.009,62162,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-65020","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_65023",0.98,0.02,0,0.01,63933,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-65023","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_83118",0.982,0.018,0,0.009,64112,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2811-83118","Cooks",15,"dad","Cooks-15","","Cooks_15_"
"CO_57948","CO_83258",0.977,0.022,0.001,0.012,65565,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2811-83258","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_57953",0.996,0.001,0.003,0.004,69662,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_"
"CO_57948","CO_57687",0.993,0.007,0,0.004,71046,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_"
"CO_57948","CO_57931",0.988,0.012,0.001,0.006,68588,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_"
"CO_57948","CO_57952",0.991,0.009,0,0.005,69417,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57952","Jays",1,"mom","Jays-01","","Jays_1_"
"CO_57948","CO_57967",0.988,0.011,0.001,0.006,71540,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57967","Green Mill",2,"dad","none","","Green Mill_2_"
"CO_57948","CO_57958",0.987,0.013,0,0.007,69137,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57958","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_64921",0.988,0.006,0.006,0.009,70139,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-64921","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_57976",0.985,0.014,0,0.007,72517,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_"
"CO_57948","CO_65021",0.987,0.013,0.001,0.007,69421,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2870-65021","CHR",NA,"dad","none","","CHR_NA_"
"CO_57948","CO_57980",0.965,0.032,0.003,0.019,46287,"2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_","2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_"
"CO_57949","CO_57950",0.984,0.015,0.001,0.008,64575,"2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_","2850-57950","Speedwell",1,"mom","Speedwell-01","","Speedwell_1_"
"CO_57949","CO_57956",0.983,0.015,0.002,0.01,60530,"2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_","2850-57956","Karens",1,"mom","Karens-01","","Karens_1_"
"CO_57949","CO_57955",0.983,0.016,0.001,0.009,64939,"2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_","2850-57955","CHR",NA,"dad","none","","CHR_NA_"
"CO_57949","CO_57954",0.981,0.019,0,0.01,64244,"2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_","2850-57954","Cathys",1,"mom","Cathys-01","","Cathys_1_"
"CO_57949","CO_57962",0.984,0.016,0,0.008,64074,"2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_","2850-57962","CHR",NA,"dad","none","","CHR_NA_"
"CO_57949","CO_57970",0.983,0.016,0.001,0.009,65845,"2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_","2850-57970","CHR",NA,"dad","none","","CHR_NA_"
"CO_57949","CO_57963",0.973,0.025,0.002,0.014,62851,"2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_","2850-57963","CHR",NA,"dad","none","","CHR_NA_"
