"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","band_ind1","site_ind1","nest_ind1","type_ind1","FamilyID_ind1","brood_ind1","clutchID_ind1","band_ind2","site_ind2","nest_ind2","type_ind2","FamilyID_ind2","brood_ind2","clutchID_ind2"
"CO_57772","CO_83194",0.977,0.021,0.001,0.012,60700,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83194","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57772","CO_83195",0.981,0.018,0.001,0.01,62070,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83195","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57772","CO_83258",0.975,0.024,0.002,0.013,65254,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83258","CHR",NA,"dad","none","","CHR_NA_"
"CO_57772","CO_83193",0.974,0.025,0,0.013,60942,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83193","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57772","CO_83196",0.984,0.015,0,0.008,62576,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83196","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57772","CO_83370",0.973,0.027,0.001,0.014,63499,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83370","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57772","CO_83372",0.981,0.019,0,0.01,63074,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83372","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57772","CO_83373",0.982,0.018,0.001,0.01,62994,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83373","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57772","CO_83475",0.987,0.01,0.003,0.008,66763,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83475","Make Believe",70.3,"kid","MakeBelieve-70.3","2","Make Believe_70.3_2"
"CO_57772","CO_83374",0.984,0.015,0.001,0.008,58807,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83374","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57772","CO_E086",0.987,0.011,0.002,0.007,74070,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E086","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57772","CO_83477",0.991,0.009,0,0.005,64458,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83477","Boyer",14.2,"kid","Boyer-14","1","Boyer_14.2_1"
"CO_57772","CO_83478",0.988,0.012,0,0.006,58863,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83478","Boyer",14.2,"kid","Boyer-14","1","Boyer_14.2_1"
"CO_57772","CO_E092",0.983,0.009,0.008,0.012,58237,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E092","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57772","CO_E088",0.982,0.018,0,0.009,74425,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E088","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57772","CO_E093",0.981,0.013,0.005,0.012,60144,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E093","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57772","CO_E089",0.986,0.014,0,0.007,57021,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E089","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57772","CO_E085",0.981,0.018,0,0.009,57828,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E085","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57772","CO_E087",0.976,0.023,0.001,0.013,27372,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E087","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57772","CO_E090",0.988,0.012,0,0.006,60142,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E090","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57772","CO_E094",0.986,0.013,0.001,0.008,54769,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E094","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57772","CO_E091",0.975,0.025,0,0.012,63672,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E091","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57772","CO_E097",0.982,0.012,0.006,0.012,70334,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E097","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57772","CO_E095",0.984,0.016,0,0.008,74037,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E095","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57772","CO_E096",0.974,0.026,0,0.013,71976,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E096","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57772","CO_E101",0.988,0.01,0.003,0.008,16536,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E101","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57772","CO_E099",0.986,0.013,0.001,0.007,58078,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E099","Blue Cloud",6,"egg","BlueCloud-06","collected","Blue Cloud_6_collected"
"CO_57772","CO_E098",0.985,0.015,0,0.008,72964,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E098","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57772","CO_E105",0.986,0.008,0.006,0.01,60563,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E105","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57772","CO_E103",0.982,0.017,0.001,0.009,73623,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E103","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57772","CO_E106",0.989,0.01,0.001,0.006,74584,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E106","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57772","CO_E107",0.987,0.011,0.001,0.007,74127,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E107","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57772","CO_E102",0.982,0.017,0,0.009,73224,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E102","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57772","CO_E100",0.983,0.017,0,0.008,55111,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E100","Blue Cloud",6,"egg","BlueCloud-06","collected","Blue Cloud_6_collected"
"CO_57772","CO_E104",0.975,0.024,0.001,0.013,59005,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E104","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57772","CO_E109",0.989,0.011,0,0.005,74363,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E109","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57772","CO_E108",0.984,0.016,0,0.008,54050,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E108","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57772","CO_E116",0.987,0.008,0.005,0.009,56429,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E116","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57772","CO_E110",0.974,0.024,0.002,0.014,58107,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E110","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57772","CO_E112",0.974,0.025,0.002,0.014,57854,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E112","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57772","CO_E111",0.982,0.018,0,0.009,57495,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E111","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57772","CO_E118",0.987,0.013,0,0.006,74622,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E118","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57772","CO_E113",0.985,0.015,0,0.008,55333,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E113","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57772","CO_E117",0.984,0.016,0,0.008,57607,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E117","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57772","CO_E114",0.983,0.017,0,0.008,61741,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E114","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57772","CO_E115",0.976,0.024,0,0.012,54275,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E115","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57772","CO_E119",0.991,0.009,0,0.005,55905,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E119","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57772","CO_E120",0.985,0.014,0,0.008,58399,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E120","Blue Cloud",22,"egg","BlueCloud-22","collected","Blue Cloud_22_collected"
"CO_57772","CO_E124",0.987,0.013,0,0.007,74595,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E124","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_57772","CO_E122",0.987,0.013,0,0.007,57250,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E122","Blue Cloud",22,"egg","BlueCloud-22","collected","Blue Cloud_22_collected"
"CO_57772","CO_E121",0.983,0.017,0,0.009,58022,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E121","Blue Cloud",22,"egg","BlueCloud-22","collected","Blue Cloud_22_collected"
"CO_57772","CO_E123",0.988,0.012,0,0.006,58058,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E123","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_57772","CO_E125",0.99,0.01,0.001,0.005,55139,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E125","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_57772","CO_E126",0.991,0.009,0,0.005,73991,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E126","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_57772","CO_E129",0.98,0.02,0,0.01,74047,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E129","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_57772","CO_E127",0.99,0.01,0,0.005,55158,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E127","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_57772","CO_E130",0.983,0.016,0.001,0.009,72662,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E130","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_57772","CO_E132",0.981,0.017,0.002,0.011,73894,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E132","Make Believe",17,"egg","MakeBelieve-17","collected","Make Believe_17_collected"
"CO_57772","CO_E128",0.983,0.016,0.001,0.009,59858,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E128","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_57772","CO_E131",0.98,0.02,0,0.01,73612,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E131","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_57772","CO_E136",0.989,0.009,0.001,0.006,56201,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E136","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_57772","CO_E135",0.986,0.014,0,0.007,72613,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E135","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_57772","CO_E134",0.987,0.013,0,0.007,74233,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E134","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_57772","CO_E133",0.981,0.019,0,0.01,54804,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E133","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_57772","CO_E138",0.981,0.019,0,0.01,74515,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E138","Make Believe",34,"egg","MakeBelieve-34","collected","Make Believe_34_collected"
"CO_57772","CO_E139",0.985,0.015,0,0.008,74245,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E139","Make Believe",34,"egg","MakeBelieve-34","collected","Make Believe_34_collected"
"CO_57772","CO_E140",0.989,0.011,0,0.006,74317,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E140","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_57772","CO_E137",0.977,0.022,0,0.012,52893,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E137","Make Believe",34,"egg","MakeBelieve-34","collected","Make Believe_34_collected"
"CO_57772","CO_E141",0.982,0.018,0.001,0.009,62535,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E141","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_57772","CO_E143",0.983,0.017,0,0.009,61089,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E143","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_57772","CO_E142",0.98,0.019,0,0.01,54723,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E142","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_57772","CO_E144",0.983,0.017,0,0.009,74753,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E144","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_57772","CO_E146",0.987,0.013,0,0.007,73747,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E146","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_57772","CO_E145",0.989,0.011,0,0.006,56098,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E145","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_57772","CO_E147",0.989,0.011,0,0.006,73771,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E147","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_57772","CO_E149",0.962,0.037,0.001,0.02,72449,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E149","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57772","CO_E148",0.979,0.021,0,0.011,73590,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E148","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57772","CO_E152",0.992,0.008,0,0.004,59489,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E152","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57772","CO_E150",0.989,0.011,0,0.006,74127,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E150","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57772","CO_E154",0.988,0.009,0.003,0.008,55312,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E154","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57772","CO_E157",0.994,0.001,0.005,0.006,73923,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E157","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57772","CO_E155",0.99,0.009,0.002,0.006,57978,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E155","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57772","CO_E151",0.971,0.028,0.001,0.015,57170,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E151","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57772","CO_E153",0.989,0.011,0,0.006,55750,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E153","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57772","CO_E156",0.992,0.008,0,0.004,72971,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E156","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57772","CO_E160",0.991,0.008,0,0.005,74361,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E160","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57772","CO_E158",0.991,0.009,0,0.005,73974,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E158","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57772","CO_E159",0.987,0.013,0.001,0.007,55377,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E159","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57772","CO_57952",0.989,0.009,0.002,0.007,69146,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2850-57952","Jays",1,"mom","Jays-01","","Jays_1_"
"CO_57772","CO_33722",0.986,0.014,0,0.007,71187,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2881-33722","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_57772","CO_34138",0.989,0.011,0,0.006,71176,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2881-34138","Boyer",15,"kid","Boyer-15","1","Boyer_15_1"
"CO_57772","CO_33813",0.988,0.012,0,0.006,57404,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2881-33813","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_57772","CO_57687",0.958,0.04,0.001,0.021,70815,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_"
"CO_57772","CO_E161",0.988,0.012,0,0.006,58479,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","E161","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57772","CO_57931",0.984,0.016,0,0.008,68381,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_"
"CO_57772","CO_57976",0.974,0.016,0.01,0.018,72274,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_"
"CO_57772","CO_57953",0.988,0.012,0,0.006,69435,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_"
"CO_57772","CO_57958",0.981,0.019,0,0.009,68832,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2850-57958","CHR",NA,"dad","none","","CHR_NA_"
"CO_57772","CO_64921",0.979,0.015,0.006,0.013,69864,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2870-64921","CHR",NA,"dad","none","","CHR_NA_"
"CO_57772","CO_57967",0.96,0.038,0.002,0.021,71275,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2850-57967","Green Mill",2,"dad","none","","Green Mill_2_"
"CO_57772","CO_57980",0.967,0.023,0.01,0.022,46119,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_"
"CO_57772","CO_65021",0.968,0.029,0.003,0.018,69172,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2870-65021","CHR",NA,"dad","none","","CHR_NA_"
"CO_57772","CO_83182",0.987,0.012,0.001,0.007,72153,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83182","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57808","CO_57877",0.992,0.005,0.003,0.005,62047,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57877","Make Believe",31,"dad","MakeBelieve-31","","Make Believe_31_"
"CO_57772","CO_83172",0.987,0.012,0,0.006,70337,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83172","Boyer",13.2,"kid","Boyer-13","1","Boyer_13.2_1"
"CO_57772","CO_83180",0.987,0.012,0,0.006,67977,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83180","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57772","CO_83476",0.99,0.01,0,0.005,71284,"2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_","2811-83476","Make Believe",70.3,"kid","MakeBelieve-70.3","2","Make Believe_70.3_2"
"CO_57808","CO_57871",0.974,0.025,0.001,0.014,63091,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57871","Blue Cloud",22,"mom","BlueCloud-22","","Blue Cloud_22_"
"CO_57808","CO_57927",0.979,0.014,0.007,0.014,64616,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57927","Blue Cloud",NA,"dad","none","","Blue Cloud_NA_"
"CO_57808","CO_57869",0.987,0.013,0,0.007,64759,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57869","Blue Cloud",18,"mom","BlueCloud-18","","Blue Cloud_18_"
"CO_57808","CO_57926",0.983,0.017,0.001,0.009,62049,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57926","Blue Cloud",NA,"dad","none","","Blue Cloud_NA_"
"CO_57808","CO_57933",0.973,0.007,0.02,0.023,59172,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57933","Cooks",18,"dad","Cooks-18","","Cooks_18_"
"CO_57808","CO_57928",0.968,0.032,0,0.016,61330,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57928","Blue Cloud",4,"mom","BlueCloud-04","","Blue Cloud_4_"
"CO_57808","CO_57935",0.987,0.012,0.001,0.007,62418,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57935","Boyer",14,"dad","Boyer-14","","Boyer_14_"
"CO_57808","CO_57930",0.978,0.021,0,0.011,58813,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57930","Blue Cloud",NA,"dad","none","","Blue Cloud_NA_"
"CO_57808","CO_57932",0.979,0.021,0,0.011,62747,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57932","Cooks",18,"mom","Cooks-18","","Cooks_18_"
"CO_57808","CO_57934",0.988,0.012,0,0.006,57981,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57934","Boyer",3,"mom","Boyer-03","","Boyer_3_"
"CO_57808","CO_57938",0.974,0.026,0.001,0.014,63396,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57938","Make Believe",34,"mom","MakeBelieve-34","","Make Believe_34_"
"CO_57808","CO_57939",0.978,0.019,0.003,0.013,63047,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57939","Make Believe",74,"mom","MakeBelieve-74","","Make Believe_74_"
"CO_57808","CO_57937",0.982,0.018,0,0.009,62387,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57937","Make Believe",74,"dad","MakeBelieve-74","","Make Believe_74_"
"CO_57808","CO_57944",0.979,0.019,0.002,0.011,64214,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57944","Plumbumpy",1,"dad","Plum-01","","Plumbumpy_1_"
"CO_57808","CO_57943",0.961,0.037,0.002,0.021,64050,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57943","Struthers",23,"mom","Struthers-23","","Struthers_23_"
"CO_57808","CO_57941",0.985,0.015,0,0.008,60317,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57941","Make Believe",69,"mom","MakeBelieve-69","","Make Believe_69_"
"CO_57808","CO_57945",0.988,0.011,0,0.006,62732,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_"
"CO_57808","CO_57947",0.985,0.015,0,0.008,62544,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_"
"CO_57808","CO_57946",0.947,0.052,0,0.027,61372,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_"
"CO_57808","CO_57963",0.972,0.017,0.011,0.019,59750,"2850-57808","CHR",NA,"dad","none","","CHR_NA_","2850-57963","CHR",NA,"dad","none","","CHR_NA_"
